homolog_group	Halogeometricum_borinquense_strain_wsp4	Halobonum_sp_NJ-3-1	ga0207718_100100	jgi12330j12834_1000008	Natrinema_altunense_strain_AJ2	Halovivax_sp_KZCA124	Haloterrigena_sp_SYSU_A121-1	Haloplanus_natans_DSM_17983	Haloferax_sp_Q22	ga0207719_100190	ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/84024_Ga0207718_100100_2076_expanded.faa	.	.	ORF_2076_ga0207718_100100	ORF_2185_jgi12330j12834_1000008	.	.	.	.	ORF_214_Haloferax_sp_Q22	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/34522_QNDS01000002.1_561_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/91305_Ga0222658_1000332_172_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/47260_JNCS01000001_1423_expanded.faa	ORF_311_Halogeometricum_borinquense_strain_wsp4	ORF_2479_Halobonum_sp_NJ-3-1	ORF_1918_ga0207718_100100	ORF_1994_jgi12330j12834_1000008	ORF_1423_Natrinema_altunense_strain_AJ2	.	.	ORF_562_Haloplanus_natans_DSM_17983	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/59096_ATYM01000002_433_expanded.faa	.	.	.	ORF_1386_jgi12330j12834_1000008	.	.	.	ORF_433_Haloplanus_natans_DSM_17983	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/37787_DRYJ01000053.1_309_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/35352_QNDS01000002.1_1391_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/71279_Ga0172377_10000119_882_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/45237_LOEP01000012_1147_expanded.faa	ORF_1639_Halogeometricum_borinquense_strain_wsp4	.	.	.	.	.	ORF_148_Haloterrigena_sp_SYSU_A121-1	ORF_2135_Haloplanus_natans_DSM_17983	ORF_1147_Haloferax_sp_Q22	ORF_1159_ga0207719_100190	ORF_315_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_19.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/34461_QNDS01000002.1_500_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/37940_DRYJ01000053.1_462_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2g.faa	.	ORF_1139_Halobonum_sp_NJ-3-1	.	.	.	.	.	ORF_1444_Haloplanus_natans_DSM_17983	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/45290_LOEP01000012_1200_expanded.faa	.	.	.	.	.	.	.	ORF_2187_Haloplanus_natans_DSM_17983	ORF_1200_Haloferax_sp_Q22	ORF_1214_ga0207719_100190	ORF_368_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/47589_JNCS01000001_1752_expanded.faa	.	.	ORF_714_ga0207718_100100	ORF_814_jgi12330j12834_1000008	ORF_1752_Natrinema_altunense_strain_AJ2	.	.	ORF_2830_Haloplanus_natans_DSM_17983	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/33821_QNAN01000020.1_151_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/34221_QNDS01000002.1_260_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_5.faa	.	.	ORF_1688_ga0207718_100100	ORF_1698_jgi12330j12834_1000008	.	.	.	.	ORF_860_Haloferax_sp_Q22	ORF_828_ga0207719_100190	ORF_3_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/60120_ATYM01000002_1457_expanded.faa	.	.	.	.	.	.	.	ORF_1457_Haloplanus_natans_DSM_17983	.	ORF_479_ga0207719_100190	ORF_854_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/42813_NZ_CP071597.1_1586_expanded.faa	.	.	.	ORF_2023_jgi12330j12834_1000008	.	ORF_1586_Halovivax_sp_KZCA124	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/35679_QMYS01000134.1_102_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/81560_Ga0207715_100102_1072_expanded.faa	.	.	ORF_1303_ga0207718_100100	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/33781_QNAN01000020.1_111_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/28814_CP010426.1_28814_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/36597_DQXS01000079.1_326_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/45254_LOEP01000012_1164_expanded.faa	.	.	.	.	.	.	.	ORF_2154_Haloplanus_natans_DSM_17983	ORF_1164_Haloferax_sp_Q22	ORF_1182_ga0207719_100190	ORF_337_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/56537_CP048739_306_expanded.faa	ORF_306_Halogeometricum_borinquense_strain_wsp4	.	ORF_1047_ga0207718_100100	ORF_1334_jgi12330j12834_1000008	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_9.faa	.	.	ORF_889_ga0207718_100100	ORF_1071_jgi12330j12834_1000008	ORF_927_Natrinema_altunense_strain_AJ2	.	.	.	ORF_880_Haloferax_sp_Q22	ORF_852_ga0207719_100190	ORF_28_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_9.faa	.	.	ORF_889_ga0207718_100100	ORF_1675_jgi12330j12834_1000008	ORF_927_Natrinema_altunense_strain_AJ2	.	.	.	ORF_880_Haloferax_sp_Q22	ORF_852_ga0207719_100190	ORF_28_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_9.faa	.	.	ORF_889_ga0207718_100100	ORF_1071_jgi12330j12834_1000008	ORF_927_Natrinema_altunense_strain_AJ2	.	.	.	ORF_880_Haloferax_sp_Q22	ORF_847_ga0207719_100190	ORF_28_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_9.faa	.	.	ORF_889_ga0207718_100100	ORF_1675_jgi12330j12834_1000008	ORF_927_Natrinema_altunense_strain_AJ2	.	.	.	ORF_880_Haloferax_sp_Q22	ORF_847_ga0207719_100190	ORF_28_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_9.faa	.	.	ORF_889_ga0207718_100100	ORF_1071_jgi12330j12834_1000008	ORF_927_Natrinema_altunense_strain_AJ2	.	.	.	ORF_880_Haloferax_sp_Q22	ORF_852_ga0207719_100190	ORF_22_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_9.faa	.	.	ORF_889_ga0207718_100100	ORF_1675_jgi12330j12834_1000008	ORF_927_Natrinema_altunense_strain_AJ2	.	.	.	ORF_880_Haloferax_sp_Q22	ORF_852_ga0207719_100190	ORF_22_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_9.faa	.	.	ORF_889_ga0207718_100100	ORF_1071_jgi12330j12834_1000008	ORF_927_Natrinema_altunense_strain_AJ2	.	.	.	ORF_880_Haloferax_sp_Q22	ORF_847_ga0207719_100190	ORF_22_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_9.faa	.	.	ORF_889_ga0207718_100100	ORF_1675_jgi12330j12834_1000008	ORF_927_Natrinema_altunense_strain_AJ2	.	.	.	ORF_880_Haloferax_sp_Q22	ORF_847_ga0207719_100190	ORF_22_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/34669_QNDS01000002.1_708_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/91341_Ga0222658_1000332_208_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/65217_Ga0075122_10000557_1052_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/47247_JNCS01000001_1410_expanded.faa	ORF_144_Halogeometricum_borinquense_strain_wsp4	ORF_2430_Halobonum_sp_NJ-3-1	ORF_1915_ga0207718_100100	ORF_1983_jgi12330j12834_1000008	ORF_1410_Natrinema_altunense_strain_AJ2	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/44169_LOEP01000012_79_expanded.faa	.	.	.	ORF_2163_jgi12330j12834_1000008	ORF_2188_Natrinema_altunense_strain_AJ2	.	ORF_569_Haloterrigena_sp_SYSU_A121-1	ORF_767_Haloplanus_natans_DSM_17983	ORF_79_Haloferax_sp_Q22	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/45611_LOEP01000012_1521_expanded.faa	.	.	ORF_2085_ga0207718_100100	ORF_2194_jgi12330j12834_1000008	ORF_2304_Natrinema_altunense_strain_AJ2	.	.	.	ORF_1521_Haloferax_sp_Q22	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_22.faa	.	.	.	.	.	.	.	ORF_2150_Haloplanus_natans_DSM_17983	ORF_1157_Haloferax_sp_Q22	ORF_1171_ga0207719_100190	ORF_327_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/33694_QNAN01000020.1_24_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/43214_NZ_CP071597.1_1987_expanded.faa	ORF_423_Halogeometricum_borinquense_strain_wsp4	ORF_2992_Halobonum_sp_NJ-3-1	ORF_1503_ga0207718_100100	ORF_1528_jgi12330j12834_1000008	ORF_1374_Natrinema_altunense_strain_AJ2	ORF_1987_Halovivax_sp_KZCA124	.	ORF_1766_Haloplanus_natans_DSM_17983	ORF_830_Haloferax_sp_Q22	ORF_812_ga0207719_100190	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/11406_CP010426.1_11406_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/38001_DRYJ01000053.1_523_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/36579_DQXS01000079.1_308_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_2i.faa	.	.	.	.	.	ORF_2831_Halovivax_sp_KZCA124	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/46092_JNCS01000001_255_expanded.faa	.	.	.	ORF_314_jgi12330j12834_1000008	ORF_255_Natrinema_altunense_strain_AJ2	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/45475_LOEP01000012_1385_expanded.faa	ORF_1837_Halogeometricum_borinquense_strain_wsp4	.	.	.	.	ORF_619_Halovivax_sp_KZCA124	ORF_457_Haloterrigena_sp_SYSU_A121-1	ORF_2352_Haloplanus_natans_DSM_17983	ORF_1385_Haloferax_sp_Q22	ORF_1377_ga0207719_100190	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/48320_JNCS01000001_2483_expanded.faa	.	.	ORF_2531_ga0207718_100100	ORF_2717_jgi12330j12834_1000008	ORF_2483_Natrinema_altunense_strain_AJ2	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/40171_VEPM01000029.1_1691_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_24.faa	.	ORF_3938_Halobonum_sp_NJ-3-1	.	.	ORF_2177_Natrinema_altunense_strain_AJ2	.	.	ORF_2718_Haloplanus_natans_DSM_17983	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_24.faa	.	ORF_3938_Halobonum_sp_NJ-3-1	.	.	ORF_2177_Natrinema_altunense_strain_AJ2	.	.	ORF_2548_Haloplanus_natans_DSM_17983	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_24.faa	.	ORF_3938_Halobonum_sp_NJ-3-1	.	.	ORF_1998_Natrinema_altunense_strain_AJ2	.	.	ORF_2718_Haloplanus_natans_DSM_17983	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_24.faa	.	ORF_3938_Halobonum_sp_NJ-3-1	.	.	ORF_1998_Natrinema_altunense_strain_AJ2	.	.	ORF_2548_Haloplanus_natans_DSM_17983	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_24.faa	.	ORF_894_Halobonum_sp_NJ-3-1	.	.	ORF_2177_Natrinema_altunense_strain_AJ2	.	.	ORF_2718_Haloplanus_natans_DSM_17983	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_24.faa	.	ORF_894_Halobonum_sp_NJ-3-1	.	.	ORF_2177_Natrinema_altunense_strain_AJ2	.	.	ORF_2548_Haloplanus_natans_DSM_17983	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_24.faa	.	ORF_894_Halobonum_sp_NJ-3-1	.	.	ORF_1998_Natrinema_altunense_strain_AJ2	.	.	ORF_2718_Haloplanus_natans_DSM_17983	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_24.faa	.	ORF_894_Halobonum_sp_NJ-3-1	.	.	ORF_1998_Natrinema_altunense_strain_AJ2	.	.	ORF_2548_Haloplanus_natans_DSM_17983	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/34211_QNDS01000002.1_250_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/84632_Ga0207718_100100_2684_expanded.faa	.	.	ORF_2684_ga0207718_100100	ORF_2920_jgi12330j12834_1000008	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/11192_CP010426.1_11192_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_8.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/37583_DRYJ01000053.1_105_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/38326_DRYJ01000053.1_848_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/CG_11.faa	.	.	ORF_1484_ga0207718_100100	ORF_1781_jgi12330j12834_1000008	ORF_1310_Natrinema_altunense_strain_AJ2	.	.	.	.	ORF_1390_ga0207719_100190	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/48610_JABURA010000001_39_expanded.faa	.	ORF_1041_Halobonum_sp_NJ-3-1	.	.	.	.	ORF_39_Haloterrigena_sp_SYSU_A121-1	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/37513_DRYJ01000053.1_35_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/47154_JNCS01000001_1317_expanded.faa	.	.	ORF_1088_ga0207718_100100	ORF_1340_jgi12330j12834_1000008	ORF_1317_Natrinema_altunense_strain_AJ2	.	.	ORF_390_Haloplanus_natans_DSM_17983	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/36425_DQXS01000079.1_154_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/37579_DRYJ01000053.1_101_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/46941_JNCS01000001_1104_expanded.faa	.	.	ORF_1152_ga0207718_100100	ORF_1422_jgi12330j12834_1000008	ORF_1104_Natrinema_altunense_strain_AJ2	.	.	.	.	ORF_621_ga0207719_100190	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/46442_JNCS01000001_605_expanded.faa	.	.	.	.	ORF_605_Natrinema_altunense_strain_AJ2	.	.	ORF_688_Haloplanus_natans_DSM_17983	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/46442_JNCS01000001_605_expanded.faa	.	.	.	.	ORF_605_Natrinema_altunense_strain_AJ2	.	.	ORF_653_Haloplanus_natans_DSM_17983	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/46442_JNCS01000001_605_expanded.faa	.	.	.	.	ORF_567_Natrinema_altunense_strain_AJ2	.	.	ORF_688_Haloplanus_natans_DSM_17983	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/46442_JNCS01000001_605_expanded.faa	.	.	.	.	ORF_567_Natrinema_altunense_strain_AJ2	.	.	ORF_653_Haloplanus_natans_DSM_17983	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/34729_QNDS01000002.1_768_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/48076_JNCS01000001_2239_expanded.faa	.	.	ORF_2189_ga0207718_100100	ORF_2407_jgi12330j12834_1000008	ORF_2239_Natrinema_altunense_strain_AJ2	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/37806_DRYJ01000053.1_328_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/65181_Ga0075122_10000557_1016_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/37502_DRYJ01000053.1_24_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/33768_QNAN01000020.1_98_expanded.faa	.	.	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/54484_CP058579_3042_expanded.faa	ORF_466_Halogeometricum_borinquense_strain_wsp4	ORF_3042_Halobonum_sp_NJ-3-1	.	.	.	.	.	.	.	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/44177_LOEP01000012_87_expanded.faa	.	.	.	.	.	.	.	ORF_777_Haloplanus_natans_DSM_17983	ORF_87_Haloferax_sp_Q22	.	.
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/45263_LOEP01000012_1173_expanded.faa	ORF_1665_Halogeometricum_borinquense_strain_wsp4	.	.	.	.	.	.	ORF_2161_Haloplanus_natans_DSM_17983	ORF_1173_Haloferax_sp_Q22	ORF_1189_ga0207719_100190	ORF_344_ga0207733_100382
../results/homolog_groups_expansion_and_collapse/results/connected_groups_filtered_splitted_arCOGs/fastas/protein/44183_LOEP01000012_93_expanded.faa	.	.	.	.	.	.	.	ORF_782_Haloplanus_natans_DSM_17983	ORF_93_Haloferax_sp_Q22	.	.
