genome_id	genome_name	patric_id	refseq_locus_tag	alt_locus_tag	gene	product	ec_number	ec_description	pathway_id	pathway_name
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.652				DNA-binding HTH domain in riboflavin kinase / CTP-dependent archaeal riboflavin kinase (EC 2.7.1.161)	2.7.1.161	CTP-dependent riboflavin kinase	00740	Riboflavin metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.654				Arginyl-tRNA synthetase (EC 6.1.1.19)	6.1.1.19	Arginine--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.659				V-type ATP synthase subunit D (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.659				V-type ATP synthase subunit D (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.659				V-type ATP synthase subunit D (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.662				V-type ATP synthase subunit B (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.662				V-type ATP synthase subunit B (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.662				V-type ATP synthase subunit B (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.663				V-type ATP synthase subunit A (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.663				V-type ATP synthase subunit A (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.663				V-type ATP synthase subunit A (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.664				V-type ATP synthase subunit F (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.664				V-type ATP synthase subunit F (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.664				V-type ATP synthase subunit F (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.665				V-type ATP synthase subunit C (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.665				V-type ATP synthase subunit C (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.665				V-type ATP synthase subunit C (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.666				V-type ATP synthase subunit E (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.666				V-type ATP synthase subunit E (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.666				V-type ATP synthase subunit E (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.667				V-type ATP synthase subunit K (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.667				V-type ATP synthase subunit K (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.667				V-type ATP synthase subunit K (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.668				V-type ATP synthase subunit I (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.668				V-type ATP synthase subunit I (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.668				V-type ATP synthase subunit I (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.676				Geranylgeranyl diphosphate synthase (EC 2.5.1.29)	2.5.1.29	Geranylgeranyl diphosphate synthase	00900	Terpenoid backbone biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.684				Mannose-1-phosphate guanylyltransferase (EC 2.7.7.13)	2.7.7.13	Mannose-1-phosphate guanylyltransferase	00051	Fructose and mannose metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.684				Mannose-1-phosphate guanylyltransferase (EC 2.7.7.13)	2.7.7.13	Mannose-1-phosphate guanylyltransferase	00520	Amino sugar and nucleotide sugar metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.687				Glycerol dehydrogenase (EC 1.1.1.6)	1.1.1.6	Glycerol dehydrogenase	00561	Glycerolipid metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.690				homolog to predicted helicase( EC:3.6.1.- )	3.6.1.-	In phosphorous-containing anhydrides	00230	Purine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.690				homolog to predicted helicase( EC:3.6.1.- )	3.6.1.-	In phosphorous-containing anhydrides	00790	Folate biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.692				ADP-ribose pyrophosphatase of COG1058 family (EC 3.6.1.13)	3.6.1.13	ADP-ribose diphosphatase	00230	Purine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.699				Spermidine synthase (EC 2.5.1.16)	2.5.1.16	Spermidine synthase	00270	Cysteine and methionine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.699				Spermidine synthase (EC 2.5.1.16)	2.5.1.16	Spermidine synthase	00330	Arginine and proline metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.699				Spermidine synthase (EC 2.5.1.16)	2.5.1.16	Spermidine synthase	00410	beta-Alanine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.699				Spermidine synthase (EC 2.5.1.16)	2.5.1.16	Spermidine synthase	00480	Glutathione metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.716				Glutamine synthetase type I (EC 6.3.1.2)	6.3.1.2	Glutamate--ammonia ligase	00250	Alanine, aspartate and glutamate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.716				Glutamine synthetase type I (EC 6.3.1.2)	6.3.1.2	Glutamate--ammonia ligase	00330	Arginine and proline metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.716				Glutamine synthetase type I (EC 6.3.1.2)	6.3.1.2	Glutamate--ammonia ligase	00630	Glyoxylate and dicarboxylate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.716				Glutamine synthetase type I (EC 6.3.1.2)	6.3.1.2	Glutamate--ammonia ligase	00910	Nitrogen metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.723				Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	2.7.6.1	Ribose-phosphate diphosphokinase	00030	Pentose phosphate pathway
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.723				Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	2.7.6.1	Ribose-phosphate diphosphokinase	00230	Purine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.727				Bis(5'-nucleosyl)-tetraphosphatase (asymmetrical) (EC 3.6.1.17)	3.6.1.17	Bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)	00230	Purine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.727				Bis(5'-nucleosyl)-tetraphosphatase (asymmetrical) (EC 3.6.1.17)	3.6.1.17	Bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)	00240	Pyrimidine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.745				L-lactate dehydrogenase (EC 1.1.1.27)	1.1.1.27	L-lactate dehydrogenase	00010	Glycolysis / Gluconeogenesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.745				L-lactate dehydrogenase (EC 1.1.1.27)	1.1.1.27	L-lactate dehydrogenase	00270	Cysteine and methionine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.745				L-lactate dehydrogenase (EC 1.1.1.27)	1.1.1.27	L-lactate dehydrogenase	00620	Pyruvate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.745				L-lactate dehydrogenase (EC 1.1.1.27)	1.1.1.27	L-lactate dehydrogenase	00640	Propanoate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.747				Lactoylglutathione lyase (EC 4.4.1.5)	4.4.1.5	Lactoylglutathione lyase	00620	Pyruvate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.751				Glutaryl-CoA dehydrogenase (EC 1.3.8.6)	1.3.8.6	Glutaryl-CoA dehydrogenase (ETF)	00071	Fatty acid metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.751				Glutaryl-CoA dehydrogenase (EC 1.3.8.6)	1.3.8.6	Glutaryl-CoA dehydrogenase (ETF)	00310	Lysine degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.751				Glutaryl-CoA dehydrogenase (EC 1.3.8.6)	1.3.8.6	Glutaryl-CoA dehydrogenase (ETF)	00380	Tryptophan metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.754				Alanyl-tRNA synthetase (EC 6.1.1.7)	6.1.1.7	Alanine--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.761				Phosphomannomutase (EC 5.4.2.8)	5.4.2.8	Phosphomannomutase	00051	Fructose and mannose metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.761				Phosphomannomutase (EC 5.4.2.8)	5.4.2.8	Phosphomannomutase	00520	Amino sugar and nucleotide sugar metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.766				Ribose-5-phosphate isomerase A (EC 5.3.1.6)	5.3.1.6	Ribose-5-phosphate isomerase	00030	Pentose phosphate pathway
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.766				Ribose-5-phosphate isomerase A (EC 5.3.1.6)	5.3.1.6	Ribose-5-phosphate isomerase	00710	Carbon fixation in photosynthetic organisms
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.787				DNA primase large subunit (EC 2.7.7.-)	2.7.7.-	Nucleotidyltransferases	00520	Amino sugar and nucleotide sugar metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.787				DNA primase large subunit (EC 2.7.7.-)	2.7.7.-	Nucleotidyltransferases	01053	Biosynthesis of siderophore group nonribosomal peptides
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.794				Adenosylhomocysteinase (EC 3.3.1.1)	3.3.1.1	Adenosylhomocysteinase	00270	Cysteine and methionine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.795				Beta-galactosidase (EC 3.2.1.23)	3.2.1.23	Beta-galactosidase	00052	Galactose metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.795				Beta-galactosidase (EC 3.2.1.23)	3.2.1.23	Beta-galactosidase	00531	Glycosaminoglycan degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.795				Beta-galactosidase (EC 3.2.1.23)	3.2.1.23	Beta-galactosidase	00600	Sphingolipid metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.795				Beta-galactosidase (EC 3.2.1.23)	3.2.1.23	Beta-galactosidase	00604	Glycosphingolipid biosynthesis - ganglio series
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.800				ATP phosphoribosyltransferase (EC 2.4.2.17)	2.4.2.17	ATP phosphoribosyltransferase	00340	Histidine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.808				Phosphatidylserine decarboxylase (EC 4.1.1.65)	4.1.1.65	Phosphatidylserine decarboxylase	00564	Glycerophospholipid metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.816				Tyrosyl-tRNA synthetase (EC 6.1.1.1)	6.1.1.1	Tyrosine--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.820				Serine/threonine-protein kinase RIO1 (EC 2.7.11.1)	2.7.11.1	Non-specific serine/threonine protein kinase	04150	mTOR signaling pathway
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.833				D-malate dehydrogenase [decarboxylating] (EC 1.1.1.83)	1.1.1.83	D-malate dehydrogenase (decarboxylating)	00650	Butanoate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.838				D-glycerate 2-kinase (EC 2.7.1.165)	2.7.1.165	Glycerate 2-kinase	00030	Pentose phosphate pathway
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.838				D-glycerate 2-kinase (EC 2.7.1.165)	2.7.1.165	Glycerate 2-kinase	00260	Glycine, serine and threonine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.838				D-glycerate 2-kinase (EC 2.7.1.165)	2.7.1.165	Glycerate 2-kinase	00680	Methane metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.849				PTS system, galactitol-specific IIC component (EC 2.7.1.69)	2.7.1.69	Protein-N(pi)-phosphohistidine--sugar phosphotransferase	00010	Glycolysis / Gluconeogenesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.849				PTS system, galactitol-specific IIC component (EC 2.7.1.69)	2.7.1.69	Protein-N(pi)-phosphohistidine--sugar phosphotransferase	00051	Fructose and mannose metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.849				PTS system, galactitol-specific IIC component (EC 2.7.1.69)	2.7.1.69	Protein-N(pi)-phosphohistidine--sugar phosphotransferase	00052	Galactose metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.849				PTS system, galactitol-specific IIC component (EC 2.7.1.69)	2.7.1.69	Protein-N(pi)-phosphohistidine--sugar phosphotransferase	00053	Ascorbate and aldarate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.849				PTS system, galactitol-specific IIC component (EC 2.7.1.69)	2.7.1.69	Protein-N(pi)-phosphohistidine--sugar phosphotransferase	00500	Starch and sucrose metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.849				PTS system, galactitol-specific IIC component (EC 2.7.1.69)	2.7.1.69	Protein-N(pi)-phosphohistidine--sugar phosphotransferase	00520	Amino sugar and nucleotide sugar metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.851				Triosephosphate isomerase (EC 5.3.1.1)	5.3.1.1	Triose-phosphate isomerase	00010	Glycolysis / Gluconeogenesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.851				Triosephosphate isomerase (EC 5.3.1.1)	5.3.1.1	Triose-phosphate isomerase	00051	Fructose and mannose metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.851				Triosephosphate isomerase (EC 5.3.1.1)	5.3.1.1	Triose-phosphate isomerase	00562	Inositol phosphate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.851				Triosephosphate isomerase (EC 5.3.1.1)	5.3.1.1	Triose-phosphate isomerase	00710	Carbon fixation in photosynthetic organisms
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.859				4-hydroxythreonine-4-phosphate dehydrogenase (EC 1.1.1.262)	1.1.1.262	4-hydroxythreonine-4-phosphate dehydrogenase	00750	Vitamin B6 metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.863				Methylglyoxal reductase, acetol producing (EC 1.1.1.-) / 2,5-diketo-D-gluconic acid reductase B (EC 1.1.1.274)	1.1.1.-	With NAD(+) or NADP(+) as acceptor	00051	Fructose and mannose metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.863				Methylglyoxal reductase, acetol producing (EC 1.1.1.-) / 2,5-diketo-D-gluconic acid reductase B (EC 1.1.1.274)	1.1.1.-	With NAD(+) or NADP(+) as acceptor	00053	Ascorbate and aldarate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.863				Methylglyoxal reductase, acetol producing (EC 1.1.1.-) / 2,5-diketo-D-gluconic acid reductase B (EC 1.1.1.274)	1.1.1.-	With NAD(+) or NADP(+) as acceptor	00140	C21-Steroid hormone metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.863				Methylglyoxal reductase, acetol producing (EC 1.1.1.-) / 2,5-diketo-D-gluconic acid reductase B (EC 1.1.1.274)	1.1.1.-	With NAD(+) or NADP(+) as acceptor	00240	Pyrimidine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.863				Methylglyoxal reductase, acetol producing (EC 1.1.1.-) / 2,5-diketo-D-gluconic acid reductase B (EC 1.1.1.274)	1.1.1.-	With NAD(+) or NADP(+) as acceptor	00253	Tetracycline biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.863				Methylglyoxal reductase, acetol producing (EC 1.1.1.-) / 2,5-diketo-D-gluconic acid reductase B (EC 1.1.1.274)	1.1.1.-	With NAD(+) or NADP(+) as acceptor	00260	Glycine, serine and threonine metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.863				Methylglyoxal reductase, acetol producing (EC 1.1.1.-) / 2,5-diketo-D-gluconic acid reductase B (EC 1.1.1.274)	1.1.1.-	With NAD(+) or NADP(+) as acceptor	00362	Benzoate degradation via hydroxylation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.863				Methylglyoxal reductase, acetol producing (EC 1.1.1.-) / 2,5-diketo-D-gluconic acid reductase B (EC 1.1.1.274)	1.1.1.-	With NAD(+) or NADP(+) as acceptor	00363	Bisphenol A degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.863				Methylglyoxal reductase, acetol producing (EC 1.1.1.-) / 2,5-diketo-D-gluconic acid reductase B (EC 1.1.1.274)	1.1.1.-	With NAD(+) or NADP(+) as acceptor	00520	Amino sugar and nucleotide sugar metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.863				Methylglyoxal reductase, acetol producing (EC 1.1.1.-) / 2,5-diketo-D-gluconic acid reductase B (EC 1.1.1.274)	1.1.1.-	With NAD(+) or NADP(+) as acceptor	00523	Polyketide sugar unit biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.863				Methylglyoxal reductase, acetol producing (EC 1.1.1.-) / 2,5-diketo-D-gluconic acid reductase B (EC 1.1.1.274)	1.1.1.-	With NAD(+) or NADP(+) as acceptor	00562	Inositol phosphate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.863				Methylglyoxal reductase, acetol producing (EC 1.1.1.-) / 2,5-diketo-D-gluconic acid reductase B (EC 1.1.1.274)	1.1.1.-	With NAD(+) or NADP(+) as acceptor	00591	Linoleic acid metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.863				Methylglyoxal reductase, acetol producing (EC 1.1.1.-) / 2,5-diketo-D-gluconic acid reductase B (EC 1.1.1.274)	1.1.1.-	With NAD(+) or NADP(+) as acceptor	00622	Toluene and xylene degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.863				Methylglyoxal reductase, acetol producing (EC 1.1.1.-) / 2,5-diketo-D-gluconic acid reductase B (EC 1.1.1.274)	1.1.1.-	With NAD(+) or NADP(+) as acceptor	00625	Tetrachloroethene degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.863				Methylglyoxal reductase, acetol producing (EC 1.1.1.-) / 2,5-diketo-D-gluconic acid reductase B (EC 1.1.1.274)	1.1.1.-	With NAD(+) or NADP(+) as acceptor	00633	Trinitrotoluene degradation
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.863				Methylglyoxal reductase, acetol producing (EC 1.1.1.-) / 2,5-diketo-D-gluconic acid reductase B (EC 1.1.1.274)	1.1.1.-	With NAD(+) or NADP(+) as acceptor	00650	Butanoate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.863				Methylglyoxal reductase, acetol producing (EC 1.1.1.-) / 2,5-diketo-D-gluconic acid reductase B (EC 1.1.1.274)	1.1.1.-	With NAD(+) or NADP(+) as acceptor	00720	Reductive carboxylate cycle (CO2 fixation)
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.863				Methylglyoxal reductase, acetol producing (EC 1.1.1.-) / 2,5-diketo-D-gluconic acid reductase B (EC 1.1.1.274)	1.1.1.-	With NAD(+) or NADP(+) as acceptor	00830	Retinol metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.863				Methylglyoxal reductase, acetol producing (EC 1.1.1.-) / 2,5-diketo-D-gluconic acid reductase B (EC 1.1.1.274)	1.1.1.-	With NAD(+) or NADP(+) as acceptor	00950	Isoquinoline alkaloid biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.863				Methylglyoxal reductase, acetol producing (EC 1.1.1.-) / 2,5-diketo-D-gluconic acid reductase B (EC 1.1.1.274)	1.1.1.-	With NAD(+) or NADP(+) as acceptor	00981	Insect hormone biosynthesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.863				Methylglyoxal reductase, acetol producing (EC 1.1.1.-) / 2,5-diketo-D-gluconic acid reductase B (EC 1.1.1.274)	1.1.1.-	With NAD(+) or NADP(+) as acceptor	01056	Biosynthesis of type II polyketide backbone
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.863				Methylglyoxal reductase, acetol producing (EC 1.1.1.-) / 2,5-diketo-D-gluconic acid reductase B (EC 1.1.1.274)	1.1.1.-	With NAD(+) or NADP(+) as acceptor	01057	Biosynthesis of type II polyketide products
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.893				Fructose-1,6-bisphosphatase, type I (EC 3.1.3.11)	3.1.3.11	Fructose-bisphosphatase	00010	Glycolysis / Gluconeogenesis
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.893				Fructose-1,6-bisphosphatase, type I (EC 3.1.3.11)	3.1.3.11	Fructose-bisphosphatase	00030	Pentose phosphate pathway
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.893				Fructose-1,6-bisphosphatase, type I (EC 3.1.3.11)	3.1.3.11	Fructose-bisphosphatase	00051	Fructose and mannose metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.893				Fructose-1,6-bisphosphatase, type I (EC 3.1.3.11)	3.1.3.11	Fructose-bisphosphatase	00680	Methane metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.893				Fructose-1,6-bisphosphatase, type I (EC 3.1.3.11)	3.1.3.11	Fructose-bisphosphatase	00710	Carbon fixation in photosynthetic organisms
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.898				Glycerol kinase (EC 2.7.1.30)	2.7.1.30	Glycerol kinase	00561	Glycerolipid metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.908				Copper-containing nitrite reductase (EC 1.7.2.1)	1.7.2.1	Nitrite reductase (NO-forming)	00910	Nitrogen metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.924				Alpha-glucosidase (EC 3.2.1.20)	3.2.1.20	Alpha-glucosidase	00052	Galactose metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.924				Alpha-glucosidase (EC 3.2.1.20)	3.2.1.20	Alpha-glucosidase	00500	Starch and sucrose metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.930				NADP-dependent malic enzyme (EC 1.1.1.40)	1.1.1.40	Malate dehydrogenase (oxaloacetate-decarboxylating) (NADP(+))	00620	Pyruvate metabolism
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.930				NADP-dependent malic enzyme (EC 1.1.1.40)	1.1.1.40	Malate dehydrogenase (oxaloacetate-decarboxylating) (NADP(+))	00710	Carbon fixation in photosynthetic organisms
1526048.3	Haloferax sp. Q22	fig|1526048.3.peg.940				Cystathionine beta-synthase (EC 4.2.1.22)	4.2.1.22	Cystathionine beta-synthase	00260	Glycine, serine and threonine metabolism
