genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
1526048.3	Haloferax sp. Q22	LOEP01000003	PATRIC	CDS	fig|1526048.3.peg.2187				60251	60526	+	276		hypothetical protein	FIG00638284	PLF_2251_00014293	PGF_05378999			
1526048.3	Haloferax sp. Q22	LOEP01000003	PATRIC	CDS	fig|1526048.3.peg.2188				60523	60864	+	342		hypothetical protein		PLF_2251_00013514	PGF_06540813			
1526048.3	Haloferax sp. Q22	LOEP01000003	PATRIC	CDS	fig|1526048.3.peg.2189				60903	61691	+	789		hypothetical protein		PLF_2251_00014984	PGF_05803053			
1526048.3	Haloferax sp. Q22	LOEP01000003	PATRIC	CDS	fig|1526048.3.peg.2190				62407	62610	+	204		hypothetical protein		PLF_2251_00013457	PGF_04703168			
1526048.3	Haloferax sp. Q22	LOEP01000003	PATRIC	CDS	fig|1526048.3.peg.2191				62949	63869	+	921		hypothetical protein		PLF_2251_00014403	PGF_05800324			
1526048.3	Haloferax sp. Q22	LOEP01000003	PATRIC	CDS	fig|1526048.3.peg.2192				63946	64314	+	369		hypothetical protein		PLF_2251_00013038	PGF_01816812			
1526048.3	Haloferax sp. Q22	LOEP01000003	PATRIC	CDS	fig|1526048.3.peg.2193				64320	64556	-	237		hypothetical protein		PLF_2251_00012979	PGF_04193302			
1526048.3	Haloferax sp. Q22	LOEP01000003	PATRIC	CDS	fig|1526048.3.peg.2194				64581	65030	-	450		hypothetical protein		PLF_2251_00014046	PGF_04156814			
1526048.3	Haloferax sp. Q22	LOEP01000003	PATRIC	CDS	fig|1526048.3.peg.2195				65033	65827	-	795		hypothetical protein	FIG00000395	PLF_2251_00012766	PGF_01816811			
1526048.3	Haloferax sp. Q22	LOEP01000003	PATRIC	CDS	fig|1526048.3.peg.2196				65824	66078	-	255		hypothetical protein		PLF_2251_00013217	PGF_05587784			
1526048.3	Haloferax sp. Q22	LOEP01000003	PATRIC	CDS	fig|1526048.3.peg.2197				66195	67559	+	1365		DNA-cytosine methyltransferase (EC 2.1.1.37)	FIG00003334	PLF_2251_00005477	PGF_01889325	GO:0003886|DNA (cytosine-5-)-methyltransferase activity	2.1.1.37|DNA (cytosine-5-)-methyltransferase	00270|Cysteine and methionine metabolism
1526048.3	Haloferax sp. Q22	LOEP01000003	PATRIC	CDS	fig|1526048.3.peg.2198				67562	68194	+	633		hypothetical protein		PLF_2251_00014320	PGF_05470302			
1526048.3	Haloferax sp. Q22	LOEP01000003	PATRIC	CDS	fig|1526048.3.peg.2199				68187	68894	-	708		hypothetical protein		PLF_2251_00013370	PGF_00997034			
1526048.3	Haloferax sp. Q22	LOEP01000003	PATRIC	CDS	fig|1526048.3.peg.2200				68891	69964	-	1074		hypothetical protein		PLF_2251_00013786	PGF_05887256			
1526048.3	Haloferax sp. Q22	LOEP01000003	PATRIC	CDS	fig|1526048.3.peg.2201				70107	71123	+	1017		hypothetical protein		PLF_2251_00012640	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000003	PATRIC	CDS	fig|1526048.3.peg.2202				71127	71402	-	276		hypothetical protein		PLF_2251_00014034	PGF_01816055			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3338				267	455	-	189		hypothetical protein		PLF_2251_00014104	PGF_06376907			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3339				507	836	+	330		hypothetical protein		PLF_2251_00013461	PGF_01833650			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3340				859	2787	-	1929		hypothetical protein	FIG00638284	PLF_2251_00016221	PGF_00281889			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3341				2901	3401	+	501		hypothetical protein		PLF_2251_00008077	PGF_00375856			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3342				3578	6046	+	2469		hypothetical protein	FIG00638284	PLF_2251_00005688	PGF_01831612			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3343				6043	6843	+	801		hypothetical protein	FIG00638284	PLF_2251_00010021	PGF_01828518			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3344				6904	7077	-	174		hypothetical protein		PLF_2251_00014044	PGF_05915713			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3345				7363	7533	+	171		hypothetical protein		PLF_2251_00012791	PGF_04384551			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3346				7665	8582	+	918		hypothetical protein	FIG00638284	PLF_2251_00005591	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3347				8796	9272	+	477		hypothetical protein		PLF_2251_00008055	PGF_00194077			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3348				9321	9545	+	225		hypothetical protein		PLF_2251_00004416	PGF_01831050			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3349				9658	10587	+	930		hypothetical protein	FIG00002138	PLF_2251_00003646	PGF_00150509			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3350				10619	10915	-	297		hypothetical protein		PLF_2251_00003412	PGF_01830777			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3351				10912	12357	-	1446		Metallo-beta-lactamase superfamily	FIG00638284	PLF_2251_00017001	PGF_02626858			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3352				13074	15128	-	2055		transfer complex protein	FIG00638284	PLF_2251_00000057	PGF_00413801			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3353				15115	16212	-	1098		hypothetical protein	FIG00638284	PLF_2251_00007241	PGF_01832452			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3354				16213	17325	-	1113		hypothetical protein		PLF_2251_00017192	PGF_01832558			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3355				17389	19029	-	1641		hypothetical protein	FIG00638284	PLF_2251_00008014	PGF_01832952			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3356				19082	19402	-	321		hypothetical protein		PLF_2251_00008015	PGF_01832953			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3357				20030	20311	+	282		hypothetical protein		PLF_2251_00013893	PGF_04674344			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3358				20338	21429	+	1092		hypothetical protein	FIG00638284	PLF_2251_00009331	PGF_00211239			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3359				21493	23283	-	1791		hypothetical protein	FIG00638284	PLF_2251_00001030	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3360				23385	24278	-	894		hypothetical protein	FIG00638284	PLF_2251_00008238	PGF_12703706			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3361				24411	24869	+	459		hypothetical protein		PLF_2251_00013591	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3362				24967	25440	+	474		hypothetical protein	FIG00638284	PLF_2251_00002565	PGF_00206081			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3363				25620	25826	+	207		hypothetical protein		PLF_2251_00008509	PGF_01833247			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3364				25823	26218	+	396		hypothetical protein		PLF_2251_00010575	PGF_00096478			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3365				26388	26699	-	312		hypothetical protein		PLF_2251_00008016	PGF_01832954			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3366				26838	27662	-	825		hypothetical protein		PLF_2251_00014940	PGF_01833464			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3367				27866	28087	+	222		hypothetical protein		PLF_2251_00010797	PGF_01829139			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3368				28206	29474	-	1269		Transposase	FIG00638284	PLF_2251_00000976	PGF_09978608			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3369				29638	31023	+	1386		hypothetical protein		PLF_2251_00008017	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3370				31079	31588	-	510		hypothetical protein		PLF_2251_00003331	PGF_00144593			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3371				31756	34458	+	2703		Oligopeptide ABC transporter, ATP-binding protein OppF (TC 3.A.1.5.1)	FIG00018865	PLF_2251_00000069	PGF_07131324			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3372				34607	36331	+	1725		Dipeptide ABC transporter, ATP-binding protein DppD (TC 3.A.1.5.2)	FIG00006128	PLF_2251_00000458	PGF_00070755			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3373				36356	37375	+	1020		Dipeptide ABC transporter, permease protein DppB (TC 3.A.1.5.2)	FIG01954097	PLF_2251_00017810	PGF_00822481			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3374				37489	38748	-	1260		hypothetical protein	FIG00638284	PLF_2251_00004251	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3375				38776	38910	+	135		hypothetical protein		PLF_2251_00015952	PGF_02477539			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3376				38975	39910	+	936		ABC transporter, permease protein 2 (cluster 5, nickel/peptides/opines)	FIG00006691	PLF_2251_00000460	PGF_10565701			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3377				39917	40330	+	414		hypothetical protein	FIG00638284	PLF_2251_00001770	PGF_00339798			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3378				40354	42963	-	2610		hypothetical protein	FIG00638284	PLF_2251_00002947	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3379				42960	44414	-	1455		hypothetical protein	FIG00959718	PLF_2251_00004415	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3380				44531	45757	-	1227		Origin of replication recognition protein @ Cell division control protein 6	FIG00001952	PLF_2251_00016218	PGF_00027494			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3381				46488	47447	+	960		hypothetical protein	FIG00638284	PLF_2251_00001042	PGF_01828802			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3382				47444	48016	+	573		hypothetical protein	FIG00638284	PLF_2251_00002829	PGF_00076095			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3383				48013	49281	+	1269		hypothetical protein	FIG00638284	PLF_2251_00001784	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3384				49269	49775	+	507		hypothetical protein		PLF_2251_00016231	PGF_00261442			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3385				49824	50774	-	951		FIG022979: MoxR-like ATPases	FIG00006676	PLF_2251_00000111	PGF_04490704			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	tRNA	fig|1526048.3.rna.40				50973	51057	+	85		tRNA-Ser-CGA						
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3386				51213	51395	+	183		hypothetical protein		PLF_2251_00011931	PGF_06931713			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3387				51460	52116	-	657		Cobalamin biosynthesis protein BluB @ 5,6-dimethylbenzimidazole synthase, flavin destructase family	FIG00001607	PLF_2251_00000622	PGF_00418254			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3388				52220	52369	+	150		hypothetical protein		PLF_2251_00012177	PGF_01830737			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3389				52505	52684	+	180		hypothetical protein		PLF_2251_00001248	PGF_01830249			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3390				52765	54303	-	1539		(R)-citramalate synthase (EC 2.3.1.182)	FIG00000157	PLF_2251_00000241	PGF_00067382		2.3.1.182|(R)-citramalate synthase	00290|Valine, leucine and isoleucine biosynthesis
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3391				54409	54552	+	144		hypothetical protein		PLF_2251_00013205	PGF_04635891			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3392				54556	54903	-	348		hypothetical protein	FIG00638284	PLF_2251_00001136	PGF_01829683			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3393				55005	55547	+	543		hypothetical protein	FIG00638284	PLF_2251_00002960	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3394				55709	56260	+	552		GMP synthase [glutamine-hydrolyzing], amidotransferase subunit (EC 6.3.5.2)	FIG01144051	PLF_2251_00000703	PGF_00006934	GO:0003922|GMP synthase (glutamine-hydrolyzing) activity	6.3.5.2|GMP synthase (glutamine-hydrolyzing)	00230|Purine metabolism;00983|Drug metabolism - other enzymes
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3395				56467	58380	+	1914		hypothetical protein	FIG00638284	PLF_2251_00001417	PGF_04941538			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3396				58496	58702	-	207		hypothetical protein		PLF_2251_00016537	PGF_01830260			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3397				58885	59115	-	231		hypothetical protein		PLF_2251_00001101	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3398				59140	59523	-	384		Prefoldin subunit beta	FIG00796260	PLF_2251_00010346	PGF_10611854			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3399				59567	59836	-	270		hypothetical protein		PLF_2251_00017686	PGF_01830428			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3400				59838	59972	-	135		DNA-directed RNA polymerase subunit P (EC 2.7.7.6)	FIG00048049	PLF_2251_00016433	PGF_00422364	GO:0003899|DNA-directed RNA polymerase activity	2.7.7.6|DNA-directed RNA polymerase	00230|Purine metabolism;00240|Pyrimidine metabolism
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3401				60006	60275	-	270		LSU ribosomal protein L37Ae	FIG00004062	PLF_2251_00015932	PGF_00016426			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3402				60378	61388	+	1011		hypothetical protein	FIG00638284	PLF_2251_00002127	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000004	PATRIC	CDS	fig|1526048.3.peg.3403				61445	62401	-	957		hypothetical protein	FIG00638284	PLF_2251_00000480	PGF_00096220			
1526048.3	Haloferax sp. Q22	LOEP01000005	PATRIC	CDS	fig|1526048.3.peg.3477				1	429	-	429		hypothetical protein		PLF_2251_00006159	PGF_01831863			
1526048.3	Haloferax sp. Q22	LOEP01000005	PATRIC	CDS	fig|1526048.3.peg.3478				1028	1417	-	390		hypothetical protein		PLF_2251_00015950	PGF_00323891			
1526048.3	Haloferax sp. Q22	LOEP01000005	PATRIC	CDS	fig|1526048.3.peg.3479				1602	1910	-	309		hypothetical protein		PLF_2251_00001629	PGF_00381979			
1526048.3	Haloferax sp. Q22	LOEP01000005	PATRIC	CDS	fig|1526048.3.peg.3480				2058	2327	-	270		hypothetical protein		PLF_2251_00002174	PGF_01830467			
1526048.3	Haloferax sp. Q22	LOEP01000005	PATRIC	CDS	fig|1526048.3.peg.3481				2349	2534	-	186		hypothetical protein		PLF_2251_00013143	PGF_06247214			
1526048.3	Haloferax sp. Q22	LOEP01000005	PATRIC	CDS	fig|1526048.3.peg.3482				2551	4308	-	1758		Archaeosine synthase (EC 2.6.1.97)	FIG00007214	PLF_2251_00000232	PGF_00413344	GO:0002948|archaeosine synthase activity	2.6.1.97|Archaeosine synthase	
1526048.3	Haloferax sp. Q22	LOEP01000005	PATRIC	CDS	fig|1526048.3.peg.3483				4429	4782	-	354		hypothetical protein		PLF_2251_00004048	PGF_01830954			
1526048.3	Haloferax sp. Q22	LOEP01000005	PATRIC	CDS	fig|1526048.3.peg.3484				4915	5376	+	462		hypothetical protein		PLF_2251_00002938	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000005	PATRIC	CDS	fig|1526048.3.peg.3485				5440	5634	-	195		hypothetical protein		PLF_2251_00013006	PGF_06700159			
1526048.3	Haloferax sp. Q22	LOEP01000005	PATRIC	CDS	fig|1526048.3.peg.3486				5963	7966	-	2004		hypothetical protein	FIG00638284	PLF_2251_00001571	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000005	PATRIC	CDS	fig|1526048.3.peg.3487				8197	9060	+	864		Serine acetyltransferase (EC 2.3.1.30)	FIG00000128	PLF_2251_00000422	PGF_04695681	GO:0009001|serine O-acetyltransferase activity	2.3.1.30|Serine O-acetyltransferase	00270|Cysteine and methionine metabolism;00920|Sulfur metabolism
1526048.3	Haloferax sp. Q22	LOEP01000005	PATRIC	CDS	fig|1526048.3.peg.3488				9109	9414	-	306		hypothetical protein		PLF_2251_00000559	PGF_00184766			
1526048.3	Haloferax sp. Q22	LOEP01000005	PATRIC	CDS	fig|1526048.3.peg.3489				9494	9805	-	312		hypothetical protein		PLF_2251_00001511	PGF_01830320			
1526048.3	Haloferax sp. Q22	LOEP01000005	PATRIC	CDS	fig|1526048.3.peg.3490				9842	11386	-	1545		tRNA-guanine(15) transglycosylase (EC 2.4.2.48)	FIG00058595	PLF_2251_00000541	PGF_00413342		2.4.2.48|tRNA-guanine(15) transglycosylase	
1526048.3	Haloferax sp. Q22	LOEP01000005	PATRIC	CDS	fig|1526048.3.peg.3491				11573	11854	+	282		hypothetical protein		PLF_2251_00002157	PGF_01831297			
1526048.3	Haloferax sp. Q22	LOEP01000005	PATRIC	CDS	fig|1526048.3.peg.3492				11851	13371	+	1521		hypothetical protein	FIG00638284	PLF_2251_00007063	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000005	PATRIC	CDS	fig|1526048.3.peg.3493				13441	13923	+	483		hypothetical protein		PLF_2251_00005852	PGF_01831669			
1526048.3	Haloferax sp. Q22	LOEP01000005	PATRIC	CDS	fig|1526048.3.peg.3494				13962	15833	-	1872		Transporter, sodium/sulfate symporter family		PLF_2251_00001631	PGF_00060942			
1526048.3	Haloferax sp. Q22	LOEP01000005	PATRIC	CDS	fig|1526048.3.peg.3495				15882	16496	-	615		hypothetical protein	FIG00638284	PLF_2251_00000055	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000005	PATRIC	CDS	fig|1526048.3.peg.3496				16527	16724	-	198		hypothetical protein		PLF_2251_00017741	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000005	PATRIC	CDS	fig|1526048.3.peg.3497				16903	17559	+	657		hypothetical protein		PLF_2251_00017738	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000005	PATRIC	CDS	fig|1526048.3.peg.3498				17749	18642	+	894		hypothetical protein		PLF_2251_00004062	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000005	PATRIC	CDS	fig|1526048.3.peg.3499				18711	19259	-	549		hypothetical protein	FIG00000367	PLF_2251_00003161	PGF_00089307			
1526048.3	Haloferax sp. Q22	LOEP01000005	PATRIC	CDS	fig|1526048.3.peg.3500				19321	20052	-	732		hypothetical protein		PLF_2251_00000493	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000005	PATRIC	CDS	fig|1526048.3.peg.3501				20130	21479	-	1350		hypothetical protein		PLF_2251_00017744	PGF_12833732			
1526048.3	Haloferax sp. Q22	LOEP01000005	PATRIC	CDS	fig|1526048.3.peg.3502				21476	22267	-	792		hypothetical protein		PLF_2251_00007338	PGF_01830533			
1526048.3	Haloferax sp. Q22	LOEP01000005	PATRIC	CDS	fig|1526048.3.peg.3503				22338	23252	-	915		hypothetical protein		PLF_2251_00012085	PGF_03950693			
1526048.3	Haloferax sp. Q22	LOEP01000005	PATRIC	CDS	fig|1526048.3.peg.3504				23273	23449	+	177		hypothetical protein		PLF_2251_00014361	PGF_05471395			
1526048.3	Haloferax sp. Q22	LOEP01000005	PATRIC	CDS	fig|1526048.3.peg.3505				23481	24302	+	822		hypothetical protein	FIG00638284	PLF_2251_00007444	PGF_01832559			
1526048.3	Haloferax sp. Q22	LOEP01000005	PATRIC	CDS	fig|1526048.3.peg.3506				24336	25295	-	960		hypothetical protein	FIG00638284	PLF_2251_00008020	PGF_01832956			
1526048.3	Haloferax sp. Q22	LOEP01000005	PATRIC	CDS	fig|1526048.3.peg.3507				25458	26267	+	810		hypothetical protein		PLF_2251_00007339	PGF_01832498			
1526048.3	Haloferax sp. Q22	LOEP01000005	PATRIC	CDS	fig|1526048.3.peg.3508				26270	26491	-	222		Transcriptional regulator, Xre family		PLF_2251_00000727	PGF_06335969			
1526048.3	Haloferax sp. Q22	LOEP01000005	PATRIC	CDS	fig|1526048.3.peg.3509				26488	26913	-	426		hypothetical protein		PLF_2251_00008021	PGF_01832957			
1526048.3	Haloferax sp. Q22	LOEP01000005	PATRIC	CDS	fig|1526048.3.peg.3510				27070	27786	+	717		hypothetical protein		PLF_2251_00001759	PGF_00373778			
1526048.3	Haloferax sp. Q22	LOEP01000005	PATRIC	CDS	fig|1526048.3.peg.3511				27799	28416	-	618		hypothetical protein		PLF_2251_00004479	PGF_02486250			
1526048.3	Haloferax sp. Q22	LOEP01000005	PATRIC	CDS	fig|1526048.3.peg.3512				28476	28616	+	141		hypothetical protein		PLF_2251_00013934	PGF_04678643			
1526048.3	Haloferax sp. Q22	LOEP01000005	PATRIC	CDS	fig|1526048.3.peg.3513				28669	28863	+	195		Cold shock protein of CSP family		PLF_2251_00000002	PGF_02049468			
1526048.3	Haloferax sp. Q22	LOEP01000005	PATRIC	CDS	fig|1526048.3.peg.3514				29007	31307	-	2301		hypothetical protein	FIG00638284	PLF_2251_00002118	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000005	PATRIC	CDS	fig|1526048.3.peg.3515				31413	32651	-	1239		hypothetical protein	FIG00638284	PLF_2251_00001928	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000005	PATRIC	tRNA	fig|1526048.3.rna.47				33037	33109	-	73		tRNA-Pro-CGG						
1526048.3	Haloferax sp. Q22	LOEP01000005	PATRIC	CDS	fig|1526048.3.peg.3516				33194	33790	-	597		tRNA (pseudouridine(54)-N(1))-methyltransferase (EC 2.1.1.257)	FIG00060700	PLF_2251_00000539	PGF_00413224		2.1.1.257|tRNA (pseudouridine(54)-N(1))-methyltransferase	
1526048.3	Haloferax sp. Q22	LOEP01000005	PATRIC	CDS	fig|1526048.3.peg.3517				33932	35860	+	1929		hypothetical protein	FIG00017059	PLF_2251_00003844	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000005	PATRIC	CDS	fig|1526048.3.peg.3518				36039	37058	-	1020		hypothetical protein		PLF_2251_00002130	PGF_00181227			
1526048.3	Haloferax sp. Q22	LOEP01000005	PATRIC	CDS	fig|1526048.3.peg.3519				37045	37944	-	900		Signal peptide peptidase SppA (protease 4)	FIG00638284	PLF_2251_00002297	PGF_10109270			
