genome_id	genome_name	accession	annotation	feature_type	seed_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	go	ec	pathway
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01030			12929	14926	-	1998		ABC transporter-related protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01035			14959	15603	-	645		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01040			16061	16507	-	447		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01045			17333	17620	+	288		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01050			17617	19095	+	1479		beta-lactamase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01055			19106	19615	-	510		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01060			19978	20172	-	195		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01065			20495	21124	+	630		Bacterio-opsin activator HTH domain protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01070			21371	22135	+	765		short-chain dehydrogenase/reductase SDR				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01075			22343	23026	+	684		Bacterio-opsin activator HTH domain protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01080			23152	24132	+	981		aldo/keto reductase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01085			24282	25142	+	861		aldo/keto reductase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01090			25179	26462	-	1284		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01095			26762	27610	+	849		alpha/beta hydrolase fold protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01100			27646	27999	-	354		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01105			28472	28927	+	456		Superfamily II helicase-like protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01110			29359	29772	-	414		CopG domain protein DNA-binding domain protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01115			29914	30564	-	651		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01120			30566	31495	-	930		nucleic acid binding OB-fold tRNA/helicase-type				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01125			31812	32123	+	312		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01130			32224	32433	-	210		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01135			32433	34178	-	1746		cytochrome c oxidase subunit I				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01140			34171	34920	-	750		cytochrome c oxidase subunit II				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01145			34959	35162	-	204		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01150			35263	35478	+	216		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01155			35493	36341	+	849		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01160			36343	38790	+	2448		heavy metal translocating P-type ATPase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01165			38810	39043	-	234		Iron sulfur-containing domain, CDGSH-type				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01170			39241	39531	+	291		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01175			39934	41118	+	1185		FAD dependent oxidoreductase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01180			41120	41593	-	474		heat shock protein Hsp20				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01185			41791	41949	-	159		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01190			42059	42583	-	525		ArsR family transcriptional regulator				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01195			44231	45958	+	1728		radical SAM protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01200			46059	46472	+	414		deoxyribonuclease/rho motif-related TRAM				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01205			46653	47363	-	711		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01210			47394	48236	-	843		beta-lactamase domain protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01215			48331	48612	-	282		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01220			48836	49543	+	708		Methyltransferase type 11				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01225			49597	50496	+	900		glycosyl transferase family 2				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01230			50553	50906	-	354		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01235			51042	52025	-	984		luciferase-like protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01240			52187	53794	-	1608		amidohydrolase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01245			53968	54357	+	390		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01250			54440	55666	+	1227		3-hydroxy-3-methylglutaryl-CoA reductase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01255			55792	56157	-	366		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01260			56212	56736	-	525		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01265			56825	57637	+	813		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01270			57769	58101	-	333		Quaternary ammonium compound-resistance protein qacE				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01275			58321	59697	+	1377		Mn2 /Fe2 transporter				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01280			59733	59891	-	159		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01285			60025	60462	-	438		GCN5-related N-acetyltransferase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01290			60699	61961	-	1263		isocitrate dehydrogenase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01295			62544	62681	+	138		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01300			62756	63655	+	900		methionine aminopeptidase			3.4.11.18|Methionyl aminopeptidase	
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01305			63997	64197	-	201		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01310			64452	64991	+	540		histidine triad protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01315			65144	65551	+	408		cupin				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01320			65575	65811	-	237		glutaredoxin				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01325			65924	66403	+	480		alkyl hydroperoxide reductase/ thiol specific antioxidant/ Mal allergen				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01330			66437	66802	-	366		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01335			66896	68149	-	1254		MiaB-like tRNA modifying enzyme				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01340			68365	68721	-	357		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01345			68790	70547	-	1758		pyruvate kinase			2.7.1.40|Pyruvate kinase	00010|Glycolysis / Gluconeogenesis;00230|Purine metabolism;00620|Pyruvate metabolism;00710|Carbon fixation in photosynthetic organisms
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01350			70787	70969	+	183		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01355			71044	71808	-	765		TrkA-N domain protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01360			71929	74034	-	2106	metG	methionyl-tRNA ligase			6.1.1.10|Methionine--tRNA ligase	00450|Selenoamino acid metabolism;00970|Aminoacyl-tRNA biosynthesis
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01365			74384	74593	-	210		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01370			74592	75602	+	1011		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01375			75809	76519	+	711		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01380			76608	76796	+	189		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01385			76793	77878	-	1086		L-tyrosine decarboxylase			4.1.1.25|Tyrosine decarboxylase	00350|Tyrosine metabolism;00950|Isoquinoline alkaloid biosynthesis
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01390			78091	79383	+	1293		glycosyl transferase family 2				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01395			79470	80729	+	1260		glutamyl-tRNA(Gln) amidotransferase subunit D				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01400			80824	81771	+	948		GCN5-related N-acetyltransferase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01405			81843	82124	-	282		MoaD family protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01410			82177	83406	-	1230		TrkA-C domain protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01415			83456	84730	-	1275		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01420			84863	86047	+	1185		TrkA-N domain protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01425			86051	87478	-	1428		UspA domain protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01430			87596	87844	-	249		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01435			87976	88611	-	636		deoxyribose-phosphate aldolase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01440			88847	89845	+	999		translation initiation factor IF-2B subunit delta				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01445			89963	90784	+	822		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01450			90862	91746	+	885		PfkB domain protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01455			91887	92189	+	303		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01460			92312	93040	+	729		uridine phosphorylase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01465			93190	93993	-	804		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01470			94111	94824	+	714		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01475			94841	95578	-	738		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01480			95696	96715	+	1020		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01485			96736	97263	-	528		regulatory protein ArsR				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01490			97519	97860	-	342		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01495			98033	98392	+	360		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01500			98540	99505	+	966		ATPase associated with various cellular activities AAA 3				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01505			99494	100876	-	1383		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01510			100873	102201	-	1329		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01515			102198	102872	-	675		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01520			102869	104509	-	1641		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01525			104506	105591	-	1086		peptidase M48 Ste24p				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01530			105850	106455	+	606		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01535			106528	107706	+	1179		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01540			107886	108503	+	618		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01545			108531	109187	-	657		HAD-superfamily hydrolase, subfamily IA, variant 1				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01550			109302	109523	-	222		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01555			109763	110287	-	525		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01560			110507	111487	+	981		Transcription factor TFIIB cyclin-related protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01565			111559	112233	+	675		3-dehydroquinate dehydratase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01570			112294	112731	+	438		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000003	RefSeq	CDS		C485_01575			112755	113273	-	519		3-dehydroquinate synthase			4.2.3.4|3-dehydroquinate synthase	00400|Phenylalanine, tyrosine and tryptophan biosynthesis
1227494.3	Natrinema altunense JCM 12890	AOIK01000004	RefSeq	CDS		C485_01590			1	513	-	513		3-dehydroquinate synthase			4.2.3.4|3-dehydroquinate synthase	00400|Phenylalanine, tyrosine and tryptophan biosynthesis
1227494.3	Natrinema altunense JCM 12890	AOIK01000004	RefSeq	CDS		C485_01595			803	1318	+	516		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000004	RefSeq	CDS		C485_01600			1355	2221	-	867		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000004	RefSeq	CDS		C485_01605			2447	3127	+	681		HAD-superfamily hydrolase, subfamily IA, variant 3				
1227494.3	Natrinema altunense JCM 12890	AOIK01000004	RefSeq	CDS		C485_01610			3164	3685	-	522		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000004	RefSeq	CDS		C485_01615			3854	4426	-	573		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000004	RefSeq	CDS		C485_01620			4629	5564	+	936		cation diffusion facilitator family transporter				
1227494.3	Natrinema altunense JCM 12890	AOIK01000004	RefSeq	CDS		C485_01625			5628	6422	-	795		fructose-bisphosphate aldolase			4.1.2.13|Fructose-bisphosphate aldolase	00010|Glycolysis / Gluconeogenesis;00030|Pentose phosphate pathway;00051|Fructose and mannose metabolism;00680|Methane metabolism;00710|Carbon fixation in photosynthetic organisms
1227494.3	Natrinema altunense JCM 12890	AOIK01000004	RefSeq	CDS		C485_01630			6447	7361	-	915	trpA	tryptophan synthase subunit alpha			4.2.1.20|Tryptophan synthase	00260|Glycine, serine and threonine metabolism;00400|Phenylalanine, tyrosine and tryptophan biosynthesis
1227494.3	Natrinema altunense JCM 12890	AOIK01000004	RefSeq	CDS		C485_01635			7358	8668	-	1311		tryptophan synthase subunit beta			4.2.1.20|Tryptophan synthase	00260|Glycine, serine and threonine metabolism;00400|Phenylalanine, tyrosine and tryptophan biosynthesis
1227494.3	Natrinema altunense JCM 12890	AOIK01000004	RefSeq	CDS		C485_01640			8665	9498	-	834		indole-3-glycerol phosphate synthase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000004	RefSeq	CDS		C485_01645			9711	10241	-	531		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000004	RefSeq	CDS		C485_01650			10234	11610	-	1377		Polysulfide reductase NrfD				
1227494.3	Natrinema altunense JCM 12890	AOIK01000004	RefSeq	CDS		C485_01655			11607	12344	-	738		4Fe-4S ferredoxin iron-sulfur binding domain-containing protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000004	RefSeq	CDS		C485_01660			12344	14839	-	2496		Trimethylamine-N-oxide reductase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000004	RefSeq	CDS		C485_01665			14826	15086	-	261		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000004	RefSeq	CDS		C485_01670			15225	15842	-	618		Bacterio-opsin activator HTH domain protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000004	RefSeq	CDS		C485_01675			16133	16603	+	471		methylated-DNA--protein-cysteine methyltransferase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000004	RefSeq	CDS		C485_01680			16617	17210	-	594		NUDIX hydrolase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000004	RefSeq	CDS		C485_01685			17207	17683	-	477		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000004	RefSeq	CDS		C485_01690			17710	18852	-	1143		cell wall biogenesis glycosyltransferase				
1227494.3	Natrinema altunense JCM 12890	AOIK01000004	RefSeq	CDS		C485_01695			19013	19183	+	171		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000004	RefSeq	CDS		C485_01700			19200	20390	-	1191		phosphoesterase RecJ domain protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000004	RefSeq	CDS		C485_01705			20540	21430	-	891		TrkA-N domain protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000004	RefSeq	CDS		C485_01710			21594	22019	-	426		hypothetical protein				
1227494.3	Natrinema altunense JCM 12890	AOIK01000004	RefSeq	CDS		C485_01715			22159	23634	-	1476		Na+/H+ antiporter				
1227494.3	Natrinema altunense JCM 12890	AOIK01000004	RefSeq	CDS		C485_01720			23628	23753	-	126		hypothetical protein				
