query_id	subject_id	perc_identity	num_ident_matches	alig_length	mismatches	gap_openings	n_gaps	pos_match	ppos	q_start	q_end	q_len	qcov	qcovhsp	s_start	s_end	s_len	evalue	bit_score	score_raw
lcl|CP010426.1_prot_AJF62345.1_183	CP010426.1_29175	100	52	52	0	0	0	52	100	1	52	52	100	100	15	66	66	1.44e-31	100	249
lcl|CP010426.1_prot_AJF62346.1_184	CP010426.1_29172	100	70	70	0	0	0	70	100	1	70	70	100	100	1	70	70	5.97e-43	130	326
lcl|CP010426.1_prot_AJF62347.1_185	CP010426.1_2813	100	32	32	0	0	0	32	100	1	32	32	100	100	1	32	32	1.37e-18	66.2	160
lcl|CP010426.1_prot_AJF62348.1_186	CP010426.1_29163	100	147	147	0	0	0	147	100	1	147	147	100	100	1	147	147	3.19e-104	291	744
lcl|CP010426.1_prot_AJF62349.1_187	CP010426.1_29154	100	162	162	0	0	0	162	100	1	162	162	100	100	3	164	164	7.02e-123	339	870
lcl|CP010426.1_prot_AJF62350.1_188	CP010426.1_29146	100	292	292	0	0	0	292	100	1	292	292	100	100	35	326	326	0	598	1541
lcl|CP010426.1_prot_AJF62351.1_189	CP010426.1_2868	100	194	194	0	0	0	194	100	1	194	194	100	100	1	194	194	2.37e-140	386	991
lcl|CP010426.1_prot_AJF62352.1_190	CP010426.1_2881	100	385	385	0	0	0	385	100	1	385	385	100	100	4	388	388	0	777	2007
lcl|CP010426.1_prot_AJF62353.1_191	CP010426.1_2901	100	419	419	0	0	0	419	100	1	419	419	100	100	1	419	419	0	860	2221
lcl|CP010426.1_prot_AJF62354.1_192	CP010426.1_2921	100	495	495	0	0	0	495	100	1	495	495	100	100	1	495	495	0	1021	2641
lcl|CP010426.1_prot_AJF62355.1_193	CP010426.1_2941	100	497	497	0	0	0	497	100	1	497	497	100	100	1	497	497	0	1030	2664
lcl|CP010426.1_prot_AJF62356.1_194	CP010426.1_2957	100	382	382	0	0	0	382	100	1	382	382	100	100	3	384	384	0	777	2007
lcl|CP010426.1_prot_AJF62357.1_195	CP010426.1_3002	100	966	966	0	0	0	966	100	1	966	966	100	100	3	968	968	0	1993	5164
lcl|CP010426.1_prot_AJF62358.1_196	CP010426.1_28888	100	232	232	0	0	0	232	100	1	232	232	100	100	25	256	256	1.13e-166	456	1174
lcl|CP010426.1_prot_AJF62359.1_197	CP010426.1_3029	100	158	158	0	0	0	158	100	1	158	158	100	100	1	158	158	2.58e-115	320	819
lcl|CP010426.1_prot_AJF62360.1_198	CP010426.1_28855	100	73	73	0	0	0	73	100	1	73	73	100	100	1	73	73	1.44e-50	149	377
lcl|CP010426.1_prot_AJF62361.1_199	CP010426.1_28852	100	34	34	0	0	0	34	100	1	34	34	100	100	13	46	46	2.42e-19	68.2	165
lcl|CP010426.1_prot_AJF62362.1_200	CP010426.1_28845	100	55	55	0	0	0	55	100	1	55	55	100	100	1	55	55	2.55e-34	107	267
lcl|CP010426.1_prot_AJF62363.1_201	CP010426.1_28840	100	404	404	0	0	0	404	100	1	404	404	100	100	1	404	404	0	825	2130
lcl|CP010426.1_prot_AJF62364.1_202	CP010426.1_28818	100	55	55	0	0	0	55	100	1	55	55	100	100	1	55	55	4.72e-34	106	265
lcl|CP010426.1_prot_AJF62365.1_203	CP010426.1_28814	100	74	74	0	0	0	74	100	1	74	74	100	100	10	83	83	8.09e-51	150	379
lcl|CP010426.1_prot_AJF62366.1_204	CP010426.1_3098	100	126	126	0	0	0	126	100	1	126	126	100	100	17	142	142	2.26e-88	249	637
lcl|CP010426.1_prot_AJF62367.1_205	CP010426.1_28799	100	218	218	0	0	0	218	100	1	218	218	100	100	24	241	241	2.87e-149	411	1057
lcl|CP010426.1_prot_AJF62368.1_206	CP010426.1_28789	100	2165	2165	0	0	0	2165	100	1	2165	2165	100	100	6	2170	2170	0	4431	11493
lcl|CP010426.1_prot_AJF62369.1_207	CP010426.1_28699	100	715	715	0	0	0	715	100	1	715	715	100	100	1	715	715	0	1444	3738
lcl|CP010426.1_prot_AJF62370.1_208	CP010426.1_3342	100	263	263	0	0	0	263	100	1	263	263	100	100	32	294	294	0	536	1380
lcl|CP010426.1_prot_AJF62371.1_209	CP010426.1_3353	100	204	204	0	0	0	204	100	1	204	204	100	100	12	215	215	8.87e-151	414	1063
lcl|CP010426.1_prot_AJF62372.1_210	CP010426.1_28625	100	186	186	0	0	0	186	100	1	186	186	100	100	14	199	199	3.23e-136	375	963
lcl|CP010426.1_prot_AJF62373.1_211	CP010426.1_28616	100	453	453	0	0	0	453	100	1	453	453	100	100	3	455	455	0	913	2360
lcl|CP010426.1_prot_AJF62374.1_212	CP010426.1_28600	100	162	162	0	0	0	162	100	1	162	162	100	100	1	162	162	3.37e-115	320	819
lcl|CP010426.1_prot_AJF62375.1_213	CP010426.1_28591	100	83	83	0	0	0	83	100	1	83	83	100	100	2	84	84	3.48e-57	167	422
lcl|CP010426.1_prot_AJF62376.1_214	CP010426.1_28584	100	228	228	0	0	0	228	100	1	228	228	100	100	1	228	228	7.08e-176	478	1231
lcl|CP010426.1_prot_AJF62377.1_215	CP010426.1_28570	100	399	399	0	0	0	399	100	1	399	399	100	100	1	399	399	0	760	1962
lcl|CP010426.1_prot_AJF62378.1_216	CP010426.1_28555	100	200	200	0	0	0	200	100	1	200	200	100	100	29	228	228	5.77e-150	412	1058
lcl|CP010426.1_prot_AJF62379.1_217	CP010426.1_28543	100	114	114	0	0	0	114	100	1	114	114	100	100	71	184	184	6.19e-74	214	545
lcl|CP010426.1_prot_AJF62380.1_218	CP010426.1_3502	100	332	332	0	0	0	332	100	1	332	332	100	100	4	335	335	0	680	1754
lcl|CP010426.1_prot_AJF62381.1_219	CP010426.1_3513	100	242	242	0	0	0	242	100	1	242	242	100	100	8	249	249	0	495	1274
lcl|CP010426.1_prot_AJF62382.1_220	CP010426.1_3526	100	268	268	0	0	0	268	100	1	268	268	100	100	1	268	268	0	516	1328
lcl|CP010426.1_prot_AJF62383.1_221	CP010426.1_3533	100	178	178	0	0	0	178	100	1	178	178	100	100	1	178	178	5.58e-126	348	893
lcl|CP010426.1_prot_AJF62384.1_222	CP010426.1_3537	100	79	79	0	0	0	79	100	1	79	79	100	100	9	87	87	1.23e-52	155	392
lcl|CP010426.1_prot_AJF62385.1_223	CP010426.1_28452	100	220	220	0	0	0	220	100	1	220	220	100	100	1	220	220	1.5e-158	434	1116
lcl|CP010426.1_prot_AJF62386.1_224	CP010426.1_28444	100	501	501	0	0	0	501	100	1	501	501	100	100	2	502	502	0	1007	2603
lcl|CP010426.1_prot_AJF62387.1_225	CP010426.1_28422	100	244	244	0	0	0	244	100	1	244	244	100	100	1	244	244	2.92e-169	463	1191
lcl|CP010426.1_prot_AJF62388.1_226	CP010426.1_28412	100	221	221	0	0	0	221	100	1	221	221	100	100	15	235	235	2.61e-154	424	1090
lcl|CP010426.1_prot_AJF62389.1_227	CP010426.1_3622	100	95	95	0	0	0	95	100	1	95	95	100	100	1	95	95	1.28e-67	194	493
lcl|CP010426.1_prot_AJF62390.1_228	CP010426.1_3631	100	189	189	0	0	0	189	100	1	189	189	100	100	9	197	197	1.04e-134	372	954
lcl|CP010426.1_prot_AJF62391.1_229	CP010426.1_3642	100	192	192	0	0	0	192	100	1	192	192	100	100	1	192	192	4.61e-136	375	962
lcl|CP010426.1_prot_AJF62392.1_230	CP010426.1_3653	100	177	177	0	0	0	177	100	1	177	177	100	100	3	179	179	9.56e-122	337	865
lcl|CP010426.1_prot_AJF62393.1_231	CP010426.1_28359	100	216	216	0	0	0	216	100	1	216	216	100	100	1	216	216	2.09e-156	428	1101
lcl|CP010426.1_prot_AJF62394.1_232	CP010426.1_28353	100	123	123	0	0	0	123	100	1	123	123	100	100	30	152	152	2.91e-85	242	617
lcl|CP010426.1_prot_AJF62395.1_233	CP010426.1_3710	100	761	761	0	0	0	761	100	1	761	761	100	100	30	790	790	0	1555	4026
lcl|CP010426.1_prot_AJF62396.1_234	CP010426.1_3738	100	727	727	0	0	0	727	100	1	727	727	100	100	8	734	734	0	1454	3765
lcl|CP010426.1_prot_AJF62397.1_235	CP010426.1_3754	100	292	292	0	0	0	292	100	1	292	292	100	100	1	292	292	0	599	1544
lcl|CP010426.1_prot_AJF62398.1_236	CP010426.1_3758	100	50	50	0	0	0	50	100	1	50	50	100	100	1	50	50	1.42e-29	95.1	235
lcl|CP010426.1_prot_AJF62399.1_237	CP010426.1_3768	99.495	197	198	1	0	0	198	100	1	198	198	100	100	4	201	201	2.43e-144	396	1018
lcl|CP010426.1_prot_AJF62400.1_238	CP010426.1_3777	100	136	136	0	0	0	136	100	1	136	136	100	100	14	149	149	7.24e-100	279	714
lcl|CP010426.1_prot_AJF62401.1_239	CP010426.1_3781	100	60	60	0	0	0	60	100	1	60	60	100	100	7	66	66	1.08e-35	111	277
lcl|CP010426.1_prot_AJF62402.1_240	CP010426.1_3790	100	190	190	0	0	0	190	100	1	190	190	100	100	1	190	190	1.1e-137	379	973
lcl|CP010426.1_prot_AJF62403.1_241	CP010426.1_3795	100	129	129	0	0	0	129	100	1	129	129	100	100	2	130	130	1.13e-92	260	664
lcl|CP010426.1_prot_AJF62404.1_242	CP010426.1_3804	100	158	158	0	0	0	158	100	1	158	158	100	100	17	174	174	8.4e-115	319	817
lcl|CP010426.1_prot_AJF62405.1_243	CP010426.1_3810	100	169	169	0	0	0	169	100	1	169	169	100	100	1	169	169	2.46e-122	338	867
lcl|CP010426.1_prot_AJF62406.1_244	CP010426.1_3822	100	237	237	0	0	0	237	100	1	237	237	100	100	4	240	240	1.18e-171	469	1206
lcl|CP010426.1_prot_AJF62407.1_245	CP010426.1_3837	100	328	328	0	0	0	328	100	1	328	328	100	100	15	342	342	0	662	1709
lcl|CP010426.1_prot_AJF62408.1_246	CP010426.1_28095	100	117	117	0	0	0	117	100	1	117	117	100	100	9	125	125	1.75e-83	236	602
lcl|CP010426.1_prot_AJF62409.1_247	CP010426.1_3860	100	150	150	0	0	0	150	100	1	150	150	100	100	17	166	166	5.05e-103	288	738
lcl|CP010426.1_prot_AJF62410.1_248	CP010426.1_28073	99.363	156	157	1	0	0	157	100	1	157	157	100	100	2	158	158	3.27e-113	314	805
lcl|CP010426.1_prot_AJF62411.1_249	CP010426.1_3880	100	88	88	0	0	0	88	100	1	88	88	100	100	1	88	88	7.04e-60	174	441
lcl|CP010426.1_prot_AJF62412.1_250	CP010426.1_3908	100	815	815	0	0	0	815	100	1	815	815	100	100	13	827	827	0	1666	4315
lcl|CP010426.1_prot_AJF62413.1_251	CP010426.1_3925	100	226	226	0	0	0	226	100	1	226	226	100	100	6	231	231	1.06e-160	440	1132
lcl|CP010426.1_prot_AJF62414.1_252	CP010426.1_27975	100	211	211	0	0	0	211	100	1	211	211	100	100	13	223	223	3.47e-157	430	1106
lcl|CP010426.1_prot_AJF62415.1_253	CP010426.1_3953	100	92	92	0	0	0	92	100	1	92	92	100	100	12	103	103	1.67e-62	181	460
lcl|CP010426.1_prot_AJF62416.1_254	CP010426.1_3961	100	200	200	0	0	0	200	100	1	200	200	100	100	1	200	200	2.56e-146	401	1031
lcl|CP010426.1_prot_AJF62417.1_255	CP010426.1_27939	100	279	279	0	0	0	279	100	1	279	279	100	100	17	295	295	0	533	1374
lcl|CP010426.1_prot_AJF62418.1_256	CP010426.1_3993	100	365	365	0	0	0	365	100	1	365	365	100	100	27	391	391	0	735	1898
lcl|CP010426.1_prot_AJF62419.1_257	CP010426.1_4047	99.917	1210	1211	1	0	0	1211	100	1	1211	1211	100	100	3	1213	1213	0	2466	6390
lcl|CP010426.1_prot_AJF62420.1_258	CP010426.1_4063	100	388	388	0	0	0	388	100	1	388	388	100	100	3	390	390	0	766	1979
lcl|CP010426.1_prot_AJF62421.1_259	CP010426.1_4082	100	426	426	0	0	0	426	100	1	426	426	100	100	1	426	426	0	872	2252
lcl|CP010426.1_prot_AJF62422.1_260	CP010426.1_4095	100	308	308	0	0	0	308	100	1	308	308	100	100	6	313	313	0	625	1613
lcl|CP010426.1_prot_AJF62423.1_261	CP010426.1_4108	100	306	306	0	0	0	306	100	1	306	306	100	100	1	306	306	0	619	1596
lcl|CP010426.1_prot_AJF62424.1_262	CP010426.1_4130	100	409	409	0	0	0	409	100	1	409	409	100	100	4	412	412	0	846	2186
lcl|CP010426.1_prot_AJF62425.1_263	CP010426.1_27686	100	254	254	0	0	0	254	100	1	254	254	100	100	1	254	254	0	511	1315
lcl|CP010426.1_prot_AJF62426.1_264	CP010426.1_27672	100	55	55	0	0	0	55	100	1	55	55	100	100	1	55	55	2.64e-36	112	280
lcl|CP010426.1_prot_AJF62427.1_265	CP010426.1_27669	100	256	256	0	0	0	256	100	1	256	256	100	100	4	259	259	0	515	1326
lcl|CP010426.1_prot_AJF62428.1_266	CP010426.1_27659	100	61	61	0	0	0	61	100	1	61	61	100	100	1	61	61	1.66e-39	120	302
lcl|CP010426.1_prot_AJF62429.1_267	CP010426.1_27654	100	103	103	0	0	0	103	100	1	103	103	100	100	1	103	103	3.98e-71	204	518
lcl|CP010426.1_prot_AJF62430.1_268	CP010426.1_27648	100	194	194	0	0	0	194	100	1	194	194	100	100	5	198	198	4.72e-135	373	957
lcl|CP010426.1_prot_AJF62431.1_269	CP010426.1_4213	100	385	385	0	0	0	385	100	1	385	385	100	100	4	388	388	0	750	1936
lcl|CP010426.1_prot_AJF62432.1_270	CP010426.1_4217	100	57	57	0	0	0	57	100	1	57	57	100	100	1	57	57	8.79e-38	116	290
lcl|CP010426.1_prot_AJF62433.1_271	CP010426.1_4236	100	449	449	0	0	0	449	100	1	449	449	100	100	1	449	449	0	897	2318
lcl|CP010426.1_prot_AJF62434.1_272	CP010426.1_4246	100	195	195	0	0	0	195	100	1	195	195	100	100	4	198	198	1.84e-138	381	979
lcl|CP010426.1_prot_AJF62435.1_273	CP010426.1_27573	100	616	616	0	0	0	616	100	1	616	616	100	100	2	617	617	0	1261	3263
lcl|CP010426.1_prot_AJF62436.1_274	CP010426.1_27545	100	65	65	0	0	0	65	100	1	65	65	100	100	20	84	84	9.47e-40	122	306
lcl|CP010426.1_prot_AJF62437.1_275	CP010426.1_27543	100	1170	1170	0	0	0	1170	100	1	1170	1170	100	100	5	1174	1174	0	2421	6275
lcl|CP010426.1_prot_AJF62438.1_276	CP010426.1_27493	100	541	541	0	0	0	541	100	1	541	541	100	100	2	542	542	0	1092	2823
lcl|CP010426.1_prot_AJF62439.1_277	CP010426.1_27471	100	401	401	0	0	0	401	100	1	401	401	100	100	3	403	403	0	818	2114
lcl|CP010426.1_prot_AJF62440.1_278	CP010426.1_4457	100	88	88	0	0	0	88	100	1	88	88	100	100	14	101	101	2.06e-61	178	452
lcl|CP010426.1_prot_AJF62441.1_279	CP010426.1_4480	100	623	623	0	0	0	623	100	1	623	623	100	100	4	626	626	0	1263	3267
lcl|CP010426.1_prot_AJF62442.1_280	CP010426.1_27386	100	89	89	0	0	0	89	100	1	89	89	100	100	9	97	97	3.11e-61	178	451
lcl|CP010426.1_prot_AJF62443.1_281	CP010426.1_4493	100	157	157	0	0	0	157	100	1	157	157	100	100	1	157	157	9.64e-114	315	808
lcl|CP010426.1_prot_AJF62444.1_282	CP010426.1_27376	100	35	35	0	0	0	35	100	1	35	35	100	100	11	45	45	1.38e-18	66.6	161
lcl|CP010426.1_prot_AJF62445.1_283	CP010426.1_27371	99.286	139	140	1	0	0	140	100	1	140	140	100	100	2	141	141	9.02e-96	269	687
lcl|CP010426.1_prot_AJF62446.1_284	CP010426.1_4511	100	204	204	0	0	0	204	100	1	204	204	100	100	21	224	224	3.37e-148	407	1047
lcl|CP010426.1_prot_AJF62447.1_285	CP010426.1_27346	100	192	192	0	0	0	192	100	1	192	192	100	100	9	200	200	2.3e-138	381	978
lcl|CP010426.1_prot_AJF62448.1_286	CP010426.1_4540	100	178	178	0	0	0	178	100	1	178	178	100	100	4	181	181	2.33e-133	367	942
lcl|CP010426.1_prot_AJF62449.1_287	CP010426.1_27326	100	64	64	0	0	0	64	100	1	64	64	100	100	2	65	65	1.12e-39	121	304
lcl|CP010426.1_prot_AJF62450.1_288	CP010426.1_4555	100	125	125	0	0	0	125	100	1	125	125	100	100	1	125	125	4.59e-92	258	659
lcl|CP010426.1_prot_AJF62451.1_289	CP010426.1_4558	100	83	83	0	0	0	83	100	1	83	83	100	100	25	107	107	7.43e-58	169	429
lcl|CP010426.1_prot_AJF62452.1_290	CP010426.1_27305	100	54	54	0	0	0	54	100	1	54	54	100	100	25	78	78	1.29e-33	106	264
lcl|CP010426.1_prot_AJF62453.1_291	CP010426.1_4573	100	151	151	0	0	0	151	100	1	151	151	100	100	17	167	167	2.09e-112	312	800
lcl|CP010426.1_prot_AJF62454.1_292	CP010426.1_27289	100	251	251	0	0	0	251	100	1	251	251	100	100	1	251	251	0	502	1293
lcl|CP010426.1_prot_AJF62455.1_293	CP010426.1_27278	100	137	137	0	0	0	137	100	1	137	137	100	100	1	137	137	2.2e-96	270	690
lcl|CP010426.1_prot_AJF62456.1_294	CP010426.1_27274	100	135	135	0	0	0	135	100	1	135	135	100	100	1	135	135	6.01e-95	266	681
lcl|CP010426.1_prot_AJF62457.1_295	CP010426.1_27268	100	77	77	0	0	0	77	100	1	77	77	100	100	3	79	79	3.33e-53	156	395
lcl|CP010426.1_prot_AJF62458.1_296	CP010426.1_27257	100	266	266	0	0	0	266	100	1	266	266	100	100	1	266	266	0	550	1418
lcl|CP010426.1_prot_AJF62459.1_297	CP010426.1_27241	100	57	57	0	0	0	57	100	1	57	57	100	100	1	57	57	4.98e-35	109	272
lcl|CP010426.1_prot_AJF62460.1_298	CP010426.1_4655	100	163	163	0	0	0	163	100	1	163	163	100	100	2	164	164	2.32e-122	338	866
lcl|CP010426.1_prot_AJF62461.1_299	CP010426.1_4668	100	268	268	0	0	0	268	100	1	268	268	100	100	9	276	276	0	534	1375
lcl|CP010426.1_prot_AJF62462.1_300	CP010426.1_27204	100	781	781	0	0	0	781	100	1	781	781	100	100	1	781	781	0	1548	4009
lcl|CP010426.1_prot_AJF62463.1_301	CP010426.1_27166	100	174	174	0	0	0	174	100	1	174	174	100	100	1	174	174	2.33e-131	362	928
lcl|CP010426.1_prot_AJF62464.1_302	CP010426.1_27155	100	206	206	0	0	0	206	100	1	206	206	100	100	2	207	207	4.14e-155	424	1090
lcl|CP010426.1_prot_AJF62465.1_303	CP010426.1_27146	100	71	71	0	0	0	71	100	1	71	71	100	100	4	74	74	4.42e-44	133	334
lcl|CP010426.1_prot_AJF62466.1_304	CP010426.1_4762	100	111	111	0	0	0	111	100	1	111	111	100	100	21	131	131	1.21e-79	226	577
lcl|CP010426.1_prot_AJF62467.1_305	CP010426.1_27133	100	74	74	0	0	0	74	100	1	74	74	100	100	7	80	80	1.58e-50	149	377
lcl|CP010426.1_prot_AJF62468.1_306	CP010426.1_4781	100	270	270	0	0	0	270	100	1	270	270	100	100	9	278	278	0	535	1378
lcl|CP010426.1_prot_AJF62469.1_307	CP010426.1_27101	100	131	131	0	0	0	131	100	1	131	131	100	100	14	144	144	3.19e-91	257	656
lcl|CP010426.1_prot_AJF62470.1_308	CP010426.1_27094	100	290	290	0	0	0	290	100	1	290	290	100	100	14	303	303	0	562	1449
lcl|CP010426.1_prot_AJF62471.1_309	CP010426.1_4826	100	118	118	0	0	0	118	100	1	118	118	100	100	1	118	118	1.82e-84	238	608
lcl|CP010426.1_prot_AJF62472.1_310	CP010426.1_27072	100	84	84	0	0	0	84	100	1	84	84	100	100	8	91	91	2.28e-59	172	437
lcl|CP010426.1_prot_AJF62473.1_311	CP010426.1_4852	100	422	422	0	0	0	422	100	1	422	422	100	100	2	423	423	0	867	2240
lcl|CP010426.1_prot_AJF62474.1_312	CP010426.1_4865	100	202	202	0	0	0	202	100	1	202	202	100	100	10	211	211	2.11e-145	400	1027
lcl|CP010426.1_prot_AJF62475.1_313	CP010426.1_4893	100	686	686	0	0	0	686	100	1	686	686	100	100	1	686	686	0	1404	3634
lcl|CP010426.1_prot_AJF62476.1_314	CP010426.1_26966	100	197	197	0	0	0	197	100	1	197	197	100	100	14	210	210	1.24e-140	387	995
lcl|CP010426.1_prot_AJF62477.1_315	CP010426.1_4917	100	124	124	0	0	0	124	100	1	124	124	100	100	4	127	127	3.82e-92	258	660
lcl|CP010426.1_prot_AJF62478.1_316	CP010426.1_4954	100	761	761	0	0	0	761	100	1	761	761	100	100	1	761	761	0	1528	3957
lcl|CP010426.1_prot_AJF62479.1_317	CP010426.1_4961	100	224	224	0	0	0	224	100	1	224	224	100	100	6	229	229	5.1e-172	469	1206
lcl|CP010426.1_prot_AJF62480.1_318	CP010426.1_26877	100	144	144	0	0	0	144	100	1	144	144	100	100	1	144	144	6.27e-103	287	735
lcl|CP010426.1_prot_AJF62481.1_319	CP010426.1_26874	100	293	293	0	0	0	293	100	1	293	293	100	100	12	304	304	0	592	1527
lcl|CP010426.1_prot_AJF62482.1_320	CP010426.1_26858	100	805	805	0	0	0	805	100	1	805	805	100	100	7	811	811	0	1620	4195
lcl|CP010426.1_prot_AJF62483.1_321	CP010426.1_26829	100	214	214	0	0	0	214	100	1	214	214	100	100	1	214	214	3e-162	443	1139
lcl|CP010426.1_prot_AJF62484.1_322	CP010426.1_26816	100	155	155	0	0	0	155	100	1	155	155	100	100	9	163	163	2.19e-112	312	800
lcl|CP010426.1_prot_AJF62485.1_323	CP010426.1_5100	100	337	337	0	0	0	337	100	1	337	337	100	100	3	339	339	0	691	1783
lcl|CP010426.1_prot_AJF62486.1_324	CP010426.1_26777	100	176	176	0	0	0	176	100	1	176	176	100	100	12	187	187	2.31e-124	344	883
lcl|CP010426.1_prot_AJF62487.1_325	CP010426.1_5118	100	143	143	0	0	0	143	100	1	143	143	100	100	1	143	143	2.1e-103	288	738
lcl|CP010426.1_prot_AJF62488.1_326	CP010426.1_26763	100	69	69	0	0	0	69	100	1	69	69	100	100	2	70	70	7.81e-45	134	338
lcl|CP010426.1_prot_AJF62489.1_327	CP010426.1_26757	100	181	181	0	0	0	181	100	1	181	181	100	100	1	181	181	5.75e-132	363	933
lcl|CP010426.1_prot_AJF62490.1_328	CP010426.1_26748	100	332	332	0	0	0	332	100	1	332	332	100	100	5	336	336	0	671	1731
lcl|CP010426.1_prot_AJF62491.1_329	CP010426.1_5168	100	254	254	0	0	0	254	100	1	254	254	100	100	9	262	262	0	504	1299
lcl|CP010426.1_prot_AJF62492.1_330	CP010426.1_26715	100	186	186	0	0	0	186	100	1	186	186	100	100	1	186	186	1.65e-137	378	971
lcl|CP010426.1_prot_AJF62493.1_331	CP010426.1_26704	100	234	234	0	0	0	234	100	1	234	234	100	100	4	237	237	9.28e-165	451	1160
lcl|CP010426.1_prot_AJF62494.1_332	CP010426.1_26692	100	433	433	0	0	0	433	100	1	433	433	100	100	9	441	441	0	880	2274
lcl|CP010426.1_prot_AJF62495.1_333	CP010426.1_5238	100	184	184	0	0	0	184	100	1	184	184	100	100	11	194	194	3.17e-135	372	956
lcl|CP010426.1_prot_AJF62496.1_334	CP010426.1_5252	100	300	300	0	0	0	300	100	1	300	300	100	100	3	302	302	0	607	1566
lcl|CP010426.1_prot_AJF62497.1_335	CP010426.1_26639	100	360	360	0	0	0	360	100	1	360	360	100	100	5	364	364	0	717	1852
lcl|CP010426.1_prot_AJF62498.1_336	CP010426.1_26625	100	188	188	0	0	0	188	100	1	188	188	100	100	4	191	191	7.29e-137	377	967
lcl|CP010426.1_prot_AJF62499.1_337	CP010426.1_26617	100	126	126	0	0	0	126	100	1	126	126	100	100	1	126	126	1.14e-90	255	651
lcl|CP010426.1_prot_AJF62500.1_338	CP010426.1_26612	100	313	313	0	0	0	313	100	1	313	313	100	100	1	313	313	0	634	1636
lcl|CP010426.1_prot_AJF62501.1_339	CP010426.1_26597	100	127	127	0	0	0	127	100	1	127	127	100	100	8	134	134	2.18e-86	244	623
lcl|CP010426.1_prot_AJF62502.1_340	CP010426.1_5366	100	935	935	0	0	0	935	100	1	935	935	100	100	2	936	936	0	1916	4963
lcl|CP010426.1_prot_AJF62503.1_341	CP010426.1_26521	100	371	371	0	0	0	371	100	1	371	371	100	100	11	381	381	0	757	1955
lcl|CP010426.1_prot_AJF62504.1_342	CP010426.1_5405	100	181	181	0	0	0	181	100	1	181	181	100	100	5	185	185	1.02e-130	360	925
lcl|CP010426.1_prot_AJF62505.1_343	CP010426.1_5430	100	673	673	0	0	0	673	100	1	673	673	100	100	1	673	673	0	1362	3524
lcl|CP010426.1_prot_AJF62506.1_344	CP010426.1_5437	100	220	220	0	0	0	220	100	1	220	220	100	100	3	222	222	1.78e-155	426	1096
lcl|CP010426.1_prot_AJF62507.1_345	CP010426.1_26430	100	56	56	0	0	0	56	100	1	56	56	100	100	27	82	82	9.4e-38	116	291
lcl|CP010426.1_prot_AJF62508.1_346	CP010426.1_5453	100	136	136	0	0	0	136	100	1	136	136	100	100	7	142	142	3.97e-100	280	715
lcl|CP010426.1_prot_AJF62509.1_347	CP010426.1_5456	100	97	97	0	0	0	97	100	1	97	97	100	100	43	139	139	6.18e-65	189	480
lcl|CP010426.1_prot_AJF62510.1_348	CP010426.1_5462	100	104	104	0	0	0	104	100	1	104	104	100	100	1	104	104	8.39e-74	210	535
lcl|CP010426.1_prot_AJF62511.1_349	CP010426.1_5472	100	166	166	0	0	0	166	100	1	166	166	100	100	1	166	166	3.39e-121	335	859
lcl|CP010426.1_prot_AJF62512.1_350	CP010426.1_5479	100	104	104	0	0	0	104	100	1	104	104	100	100	1	104	104	1.2e-72	207	528
lcl|CP010426.1_prot_AJF62513.1_351	CP010426.1_5488	100	173	173	0	0	0	173	100	1	173	173	100	100	1	173	173	4.94e-122	338	866
lcl|CP010426.1_prot_AJF62514.1_352	CP010426.1_5511	100	526	526	0	0	0	526	100	1	526	526	100	100	6	531	531	0	1083	2800
lcl|CP010426.1_prot_AJF62515.1_353	CP010426.1_5526	100	364	364	0	0	0	364	100	1	364	364	100	100	1	364	364	0	741	1913
lcl|CP010426.1_prot_AJF62516.1_354	CP010426.1_5542	100	232	232	0	0	0	232	100	1	232	232	100	100	1	232	232	4.09e-171	467	1201
lcl|CP010426.1_prot_AJF62517.1_355	CP010426.1_5549	100	85	85	0	0	0	85	100	1	85	85	100	100	11	95	95	7.41e-58	169	428
lcl|CP010426.1_prot_AJF62518.1_356	CP010426.1_5555	100	70	70	0	0	0	70	100	1	70	70	100	100	3	72	72	7.17e-47	140	352
lcl|CP010426.1_prot_AJF62519.1_357	CP010426.1_5566	100	213	213	0	0	0	213	100	1	213	213	100	100	4	216	216	3.45e-157	430	1106
lcl|CP010426.1_prot_AJF62520.1_358	CP010426.1_26265	100	47	47	0	0	0	47	100	1	47	47	100	100	1	47	47	4.53e-30	95.9	237
lcl|CP010426.1_prot_AJF62521.1_359	CP010426.1_26260	100	106	106	0	0	0	106	100	1	106	106	100	100	1	106	106	7.35e-72	206	523
lcl|CP010426.1_prot_AJF62522.1_360	CP010426.1_26254	100	131	131	0	0	0	131	100	1	131	131	100	100	1	131	131	3.5e-95	266	681
lcl|CP010426.1_prot_AJF62523.1_361	CP010426.1_26248	100	488	488	0	0	0	488	100	1	488	488	100	100	1	488	488	0	993	2567
lcl|CP010426.1_prot_AJF62524.1_362	CP010426.1_26230	99.774	441	442	1	0	0	442	100	1	442	442	100	100	8	449	449	0	888	2295
lcl|CP010426.1_prot_AJF62525.1_363	CP010426.1_26210	100	43	43	0	0	0	43	100	1	43	43	100	100	3	45	45	5.26e-25	83.2	204
lcl|CP010426.1_prot_AJF62526.1_364	CP010426.1_5670	100	117	117	0	0	0	117	100	1	117	117	100	100	29	145	145	1.44e-85	242	618
